datetime,temperature,humidity,wind_speed,pressure
2019-05-05T18:00:00,28,75,10,984.8
2019-05-05T19:00:00,26,85,6,984.6
2019-05-05T20:00:00,25,88,6,984.4
2019-05-05T21:00:00,25,92,8,985.4
2019-05-05T22:00:00,24,91,0,985.3
2019-05-05T23:00:00,24,91,6,985.7
2019-05-06T00:00:00,24,91,6,985.7
2019-05-06T01:00:00,24,93,0,985.9
2019-05-06T02:00:00,24,97,0,986.3
2019-05-06T03:00:00,23,100,0,985.9
2019-05-06T04:00:00,22,100,5,985.5
2019-05-06T05:00:00,22,100,6,985.3
2019-05-06T07:00:00,21,100,8,986.3
2019-05-06T08:00:00,22.6,100,11,986
2019-05-06T10:00:00,26.4,76,7,986.6
2019-05-06T11:00:00,27.6,68,15,987.7
2019-05-06T12:00:00,26.6,78,22,986.9
2019-05-06T13:00:00,25.4,83,27,987.3
2019-05-06T14:00:00,23.4,93,22,987
2019-05-06T15:00:00,24,95,9,985.8
2019-05-06T16:00:00,24.2,91,15,985.3
2019-05-06T17:00:00,23.4,95,5,985.7
2019-05-06T18:00:00,22.8,96,0,985.9
2019-05-06T19:00:00,22.6,98,0,986.1
2019-05-06T22:00:00,21.6,100,0,986.3
2019-05-06T23:00:00,21.4,100,0,986.1
2019-05-07T00:00:00,21,100,7,986.1
2019-05-07T01:00:00,21.4,98,9,985.8
2019-05-07T02:00:00,21.6,96,9,985.6
2019-05-07T03:00:00,21.4,100,7,985.3
2019-05-07T05:00:00,20.4,100,5,985.8
2019-05-07T06:00:00,20,100,7,986.1
2019-05-07T07:00:00,19.5,100,5,986.4
2019-05-07T08:00:00,20,98,8,987.1
2019-05-07T09:00:00,20.8,93,10,987.6
2019-05-07T10:00:00,22.4,86,6,987.6
2019-05-07T11:00:00,23.4,82,6,987.1
2019-05-07T12:00:00,24.4,75,8,986.7
2019-05-07T13:00:00,25.8,68,6,985.5
2019-05-07T14:00:00,27.6,65,8,984.7
2019-05-07T15:00:00,28.8,58,8,984.5
2019-05-07T16:00:00,28.8,58,10,984.5
2019-05-07T17:00:00,27.8,65,16,984.3
2019-05-07T18:00:00,25.8,68,15,984
2019-05-07T19:00:00,25,73,8,984.3
2019-05-07T20:00:00,24.4,75,6,985.4
2019-05-07T21:00:00,24,75,6,985.4
2019-05-07T22:00:00,23.4,77,5,985.4
2019-05-07T23:00:00,22.4,80,8,985.4
2019-05-08T01:00:00,21.4,82,5,985
2019-05-08T02:00:00,21.4,82,8,985
2019-05-08T03:00:00,21,82,12,985
2019-05-08T05:00:00,21,90,5,985.2
2019-05-08T06:00:00,21.4,88,6,986.1
2019-05-08T07:00:00,22,84,8,986.2
2019-05-08T08:00:00,23,83,10,986.5
2019-05-08T09:00:00,24,77,12,986.7
2019-05-08T10:00:00,26.2,70,12,986.9
2019-05-08T11:00:00,28.2,67,12,986.3
2019-05-08T12:00:00,29.2,64,12,985.9
2019-05-08T13:00:00,30.4,64,18,985.3
2019-05-08T14:00:00,30.4,62,20,984.7
2019-05-08T15:00:00,30.4,62,16,983.1
2019-05-08T16:00:00,30.4,62,16,983.1
2019-05-08T17:00:00,27,70,10,983.7
2019-05-08T18:00:00,25.8,79,16,982.3
2019-05-08T19:00:00,25.6,81,12,981.7
2019-05-08T20:00:00,25,83,10,984.7
2019-05-08T21:00:00,24,85,6,984.3
2019-05-08T22:00:00,22,91,6,984.5
2019-05-08T23:00:00,22,91,20,985.3
2019-05-09T00:00:00,22,91,8,986.3
2019-05-09T03:00:00,22,91,10,986.3
2019-05-09T04:00:00,21,91,12,986.3
2019-05-09T05:00:00,21,91,10,986.1
2019-05-09T06:00:00,21,91,10,986.1
2019-05-09T07:00:00,21,98,16,985.9
2019-05-09T08:00:00,21,98,10,984.9
2019-05-09T09:00:00,21.8,94,12,984.7
2019-05-09T10:00:00,22.4,93,8,985.4
2019-05-09T11:00:00,22.6,91,8,984.8
2019-05-09T12:00:00,23,88,6,983.8
2019-05-09T13:00:00,23,88,10,983
2019-05-09T14:00:00,23.4,86,14,982.5
2019-05-09T15:00:00,24,83,16,981.3
2019-05-09T16:00:00,24,83,18,981.6
2019-05-09T17:00:00,23.8,90,14,981.6
2019-05-09T18:00:00,22.6,95,12,981.7
2019-05-09T19:00:00,22,96,12,981.6
2019-05-09T20:00:00,21.8,98,8,981.8
2019-05-09T21:00:00,21.6,98,14,981.8
2019-05-09T22:00:00,20.8,98,14,981.3
2019-05-09T23:00:00,20.8,98,12,980.7
2019-05-10T00:00:00,20.6,98,14,980.1
2019-05-10T01:00:00,20.6,91,12,979.8
2019-05-10T02:00:00,20.4,90,0,979.7
2019-05-10T03:00:00,21.8,82,18,978.7
2019-05-10T04:00:00,21.4,84,14,978.7
2019-05-10T05:00:00,21,87,6,978.7
2019-05-10T06:00:00,21,83,14,979.5
2019-05-10T07:00:00,21,83,18,980.7
2019-05-10T10:00:00,25,77,18,981.5
2019-05-10T11:00:00,26.2,75,20,981.1
2019-05-10T12:00:00,28.1,71,20,980.7
2019-05-10T13:00:00,29.2,67,14,979.5
2019-05-10T14:00:00,30.6,64,18,978.5
2019-05-10T15:00:00,27.4,74,8,977.9
2019-05-10T16:00:00,25,74,22,978.4
2019-05-10T17:00:00,20.3,94,22,978.3
2019-05-10T18:00:00,20.6,94,14,978.5
2019-05-10T19:00:00,20.8,92,12,978.9
2019-05-10T21:00:00,21.2,92,20,979.8
2019-05-10T22:00:00,20.8,92,20,979.9
2019-05-10T23:00:00,20.4,93,12,979.7
2019-05-11T00:00:00,20.2,92,30,979.1
2019-05-11T01:00:00,20.2,92,10,978.8
2019-05-11T02:00:00,20.6,93,20,977.9
2019-05-11T03:00:00,21.8,89,20,987.2
2019-05-11T04:00:00,22,91,20,987.2
2019-05-11T06:00:00,22.2,90,8,978.2
2019-05-11T07:00:00,22.2,90,8,979
2019-05-11T08:00:00,22,100,6,979.3
2019-05-11T09:00:00,23,98,12,979.7
2019-05-11T10:00:00,23.2,96,14,980.1
2019-05-11T11:00:00,23,96,12,980.3
2019-05-11T12:00:00,22,98,6,980.3
2019-05-11T13:00:00,22,98,6,980.9
2019-05-11T14:00:00,22,96,6,981.3
2019-05-11T16:00:00,21,98,14,981.9
2019-05-11T17:00:00,21,98,12,982.1
2019-05-11T18:00:00,20,96,16,982.3
2019-05-11T19:00:00,19,98,20,982.7
2019-05-11T20:00:00,20,96,14,983.1
2019-05-11T21:00:00,20,96,24,983.7
2019-05-11T22:00:00,20,96,20,984.1
2019-05-11T23:00:00,18,96,20,984.7
2019-05-12T00:00:00,18,96,20,984.7
2019-05-12T01:00:00,17.4,94,12,985.1
2019-05-12T02:00:00,17,94,16,985.5
2019-05-12T03:00:00,17,94,16,985.5
2019-05-12T05:00:00,16,96,14,985.5
2019-05-12T06:00:00,16,96,20,985.9
2019-05-12T07:00:00,16,98,12,986.3
2019-05-12T08:00:00,16,98,20,987.3
2019-05-12T09:00:00,16.4,96,20,988.6
2019-05-12T10:00:00,16.2,96,20,988.3
2019-05-12T11:00:00,16.6,94,20,988.3
2019-05-12T12:00:00,16.3,94,6,988.3
2019-05-12T13:00:00,17.6,92,20,987.1
2019-05-12T14:00:00,17.8,92,20,986.9
2019-05-12T15:00:00,17.8,96,12,986.7
2019-05-12T16:00:00,17.4,96,20,986.5
2019-05-12T17:00:00,17.8,92,20,986.9
2019-05-12T18:00:00,17.4,,6,987.3
2019-05-12T19:00:00,17.4,96,6,987.5
2019-05-12T20:00:00,16.8,98,5,987.5
2019-05-12T21:00:00,16.4,98,10,987.3
2019-05-12T22:00:00,16,98,10,988.3
2019-05-12T23:00:00,15.8,98,10,988.3
2019-05-13T00:00:00,15.6,,10,987.3
2019-05-13T01:00:00,15.6,98,10,987.1
2019-05-13T02:00:00,15.4,98,10,987.7
2019-05-13T03:00:00,15,,8,987.5
2019-05-13T04:00:00,15,98,8,987.5
2019-05-13T05:00:00,15,98,10,988.3
2019-05-13T06:00:00,15,96,12,989.9
2019-05-13T07:00:00,15,96,12,990.9
2019-05-13T08:00:00,16,91,20,991.9
2019-05-13T09:00:00,17,83,15,992.3
2019-05-13T10:00:00,18,76,20,992.3
2019-05-13T11:00:00,18.4,66,20,992.4
2019-05-13T12:00:00,19.6,63,20,992
2019-05-13T13:00:00,20.6,61,20,991.6
2019-05-13T14:00:00,20.6,58,15,991.3
2019-05-13T15:00:00,20,58,25,991.3
2019-05-13T16:00:00,19.8,58,15,991.3
2019-05-13T18:00:00,17,70,12,991.9
2019-05-13T19:00:00,16,75,12,992.4
2019-05-13T20:00:00,14.4,82,12,993.1
2019-05-13T21:00:00,14.2,89,6,993.6
2019-05-13T22:00:00,14.4,89,16,993.6
2019-05-13T23:00:00,13.4,91,16,993.6
2019-05-14T00:00:00,13,93,14,993.6
2019-05-14T01:00:00,12.2,93,14,993.6
2019-05-14T02:00:00,12,95,10,993.3
2019-05-14T03:00:00,11.6,97,10,992.7
2019-05-14T04:00:00,12,95,12,992.3
2019-05-14T05:00:00,12,95,12,992.1
2019-05-14T06:00:00,11,97,6,992.3
2019-05-14T07:00:00,11.8,91,12,993.2
2019-05-14T08:00:00,12.8,95,16,993.7
2019-05-14T09:00:00,13,95,16,994.3
2019-05-14T10:00:00,14,89,12,994.3
2019-05-14T11:00:00,14.2,86,20,993.9
2019-05-14T12:00:00,15.8,81,16,993.1
2019-05-14T13:00:00,16,79,20,992.4
2019-05-14T14:00:00,16.6,73,16,991.3
2019-05-14T15:00:00,16.6,73,14,991.3
2019-05-14T16:00:00,16.2,81,6,992.3
2019-05-14T17:00:00,16,79,12,992.4
2019-05-14T18:00:00,15.4,85,8,992.4
2019-05-14T19:00:00,15,87,20,992.3
2019-05-14T20:00:00,14.2,91,18,992.5
2019-05-14T21:00:00,14,93,16,992.5
2019-05-14T22:00:00,13.8,95,12,992.2
2019-05-14T23:00:00,13.6,95,8,991.5
2019-05-15T00:00:00,13,98,6,991.4
2019-05-15T01:00:00,13,98,14,991.1
2019-05-15T02:00:00,13,98,18,990.8
2019-05-15T03:00:00,13.4,95,8,990.1
2019-05-15T04:00:00,13.4,95,10,990.1
2019-05-15T05:00:00,12,100,0,990.7
2019-05-15T06:00:00,12.6,100,12,991.4
2019-05-15T07:00:00,13.2,98,12,991.9
2019-05-15T08:00:00,14.8,95,18,992.1
2019-05-15T09:00:00,16.6,85,18,992.3
2019-05-15T10:00:00,19,75,15,992.6
2019-05-15T11:00:00,20,69,15,992.2
2019-05-15T12:00:00,22,64,15,991.3
2019-05-15T13:00:00,22.7,59,18,990.3
2019-05-15T14:00:00,23.8,55,18,989.6
2019-05-15T15:00:00,23,60,15,989.6
2019-05-15T16:00:00,22.8,65,11,989.7
2019-05-15T17:00:00,20.6,75,9,990.3
2019-05-15T18:00:00,19.4,81,11,990.6
2019-05-15T19:00:00,19.6,79,18,990.7
2019-05-15T20:00:00,18.8,81,18,991.1
2019-05-15T21:00:00,17.4,92,15,991.1
2019-05-15T22:00:00,16.8,94,11,991.1
2019-05-15T23:00:00,16.6,94,11,990.9
2019-05-16T00:00:00,16.2,96,11,990.7
2019-05-16T01:00:00,16,96,13,990.6
2019-05-16T02:00:00,15.4,93,13,990.5
2019-05-16T04:00:00,14.6,95,9,990.4
2019-05-16T05:00:00,15,96,13,990.6
2019-05-16T06:00:00,14.8,95,11,991.2
2019-05-16T07:00:00,15.6,93,11,991.8
2019-05-16T08:00:00,17,86,8,992.2
2019-05-16T09:00:00,20.2,71,15,992.4
2019-05-16T10:00:00,21.6,65,8,992.4
2019-05-16T11:00:00,23.2,62,15,991.9
2019-05-16T12:00:00,24.2,56,14,991.3
2019-05-16T13:00:00,24.8,55,5,990.3
2019-05-16T14:00:00,25,53,0,989.7
2019-05-16T15:00:00,25.6,53,10,989.3
2019-05-16T16:00:00,25,85,5,988.7
2019-05-16T17:00:00,23.2,62,8,989.3
2019-05-16T18:00:00,22.2,68,10,989.6
2019-05-16T19:00:00,21,75,10,989.6
2019-05-16T20:00:00,20,76,6,989.9
2019-05-16T21:00:00,20,76,10,989.9
2019-05-16T22:00:00,19.4,81,10,989.9
2019-05-16T23:00:00,19.2,81,8,989.9
2019-05-17T00:00:00,18.8,81,18,989.9
2019-05-17T01:00:00,18.6,81,12,989.4
2019-05-17T02:00:00,18.4,83,12,988.9
2019-05-17T03:00:00,18,83,15,988.9
2019-05-17T04:00:00,18,84,15,988.5
2019-05-17T05:00:00,17.6,86,15,988.5
2019-05-17T06:00:00,17.4,86,12,989.1
2019-05-17T07:00:00,17.4,86,8,989.7
2019-05-17T08:00:00,18.6,78,12,990.1
2019-05-17T09:00:00,21,71,18,990.5
2019-05-17T10:00:00,21.8,67,14,990.1
2019-05-17T11:00:00,22.8,63,11,989.4
2019-05-17T12:00:00,24.8,59,14,988.5
2019-05-17T13:00:00,26.8,58,14,988.2
2019-05-17T14:00:00,26.2,56,16,986.7
2019-05-17T15:00:00,22.8,56,18,986.1
2019-05-17T16:00:00,26,54,18,985.9
2019-05-17T17:00:00,23.6,67,8,985.9
2019-05-17T19:00:00,21.2,77,8,986.3
2019-05-17T20:00:00,21.4,75,15,986.7
2019-05-17T21:00:00,21.4,72,11,986.9
2019-05-17T22:00:00,21.8,70,18,987.7
2019-05-17T23:00:00,20.4,78,15,987.7
2019-05-18T00:00:00,19,81,11,987.3
2019-05-18T01:00:00,17.4,88,9,986.9
2019-05-18T02:00:00,17.3,88,7,986.7
2019-05-18T05:00:00,16,91,11,986.9
2019-05-18T06:00:00,16.2,91,9,987.3
2019-05-18T07:00:00,17,88,9,987.8
2019-05-18T08:00:00,19,77,20,988.3
2019-05-18T09:00:00,21.2,70,14,988.7
2019-05-18T10:00:00,23,67,14,989.1
2019-05-18T11:00:00,24.2,60,20,989.3
2019-05-18T12:00:00,26,55,20,988.9
2019-05-18T13:00:00,26,55,20,988.3
2019-05-18T14:00:00,27,57,16,987.9
2019-05-18T15:00:00,27,56,16,987.9
2019-05-18T16:00:00,26.4,59,14,987.5
2019-05-18T17:00:00,24.4,67,6,987.3
2019-05-18T18:00:00,21,82,8,987.5
2019-05-18T19:00:00,22,82,6,987.7
2019-05-18T20:00:00,21,82,6,987.9
2019-05-18T21:00:00,20.2,85,6,988.1
2019-05-18T22:00:00,19,90,6,988.3
2019-05-18T23:00:00,19,93,6,988.5
2019-05-19T00:00:00,19,90,8,988.5
2019-05-19T01:00:00,19,90,10,988.5
2019-05-19T02:00:00,18,90,12,988.5
2019-05-19T03:00:00,17.4,92,12,988.3
2019-05-19T04:00:00,17,96,6,987.9
2019-05-19T05:00:00,16,96,0,987.5
2019-05-19T06:00:00,16,98,6,987.5
2019-05-19T07:00:00,16,98,6,987.5
2019-05-19T08:00:00,18.6,90,5,987.5
2019-05-19T09:00:00,20.8,83,7,987.9
2019-05-19T10:00:00,22.4,76,7,988.7
2019-05-19T11:00:00,23,73,18,987.9
2019-05-19T12:00:00,23.6,70,15,987.1
2019-05-19T13:00:00,24.2,69,15,986.1
2019-05-19T14:00:00,23.8,72,11,985.9
2019-05-19T15:00:00,24.4,71,11,985.7
2019-05-19T16:00:00,23.8,74,7,985.5
2019-05-19T17:00:00,22.4,82,7,986.1
2019-05-19T18:00:00,21.4,87,7,986.4
2019-05-19T19:00:00,20.8,89,5,986.5
2019-05-19T20:00:00,20,90,5,986.7
2019-05-19T21:00:00,20,89,9,986.4
2019-05-19T22:00:00,19.4,92,5,986.4
2019-05-19T23:00:00,19,94,7,986.4
2019-05-20T00:00:00,19.4,94,7,986.2
2019-05-20T01:00:00,19.8,90,7,986
2019-05-20T02:00:00,19,92,5,985.6
2019-05-20T04:00:00,17.8,96,7,985.1
2019-05-20T05:00:00,18,98,7,984.7
2019-05-20T06:00:00,18.2,98,7,985.5
2019-05-20T08:00:00,19.4,96,6,986.7
2019-05-20T09:00:00,21.6,86,12,987.3
2019-05-20T10:00:00,23.4,80,14,987.3
2019-05-20T11:00:00,25,66,20,986.6
2019-05-20T12:00:00,26.4,59,18,986.2
2019-05-20T13:00:00,27,59,18,984.9
2019-05-20T14:00:00,27,59,16,984.3
2019-05-20T15:00:00,27,59,14,983.7
2019-05-20T16:00:00,26.2,59,14,983.6
2019-05-20T17:00:00,25,66,12,983.5
2019-05-20T18:00:00,22.8,79,10,983.6
2019-05-20T19:00:00,21.8,81,12,983.7
2019-05-20T20:00:00,21.6,80,6,983.9
2019-05-20T21:00:00,20.4,83,8,984.1
2019-05-20T22:00:00,20.2,85,6,984.4
2019-05-20T23:00:00,19.8,87,10,984.4
2019-05-21T00:00:00,19,90,6,984.4
2019-05-21T01:00:00,19.4,90,8,984.4
2019-05-21T02:00:00,18.8,92,6,983.7
2019-05-21T03:00:00,19,88,6,983.3
2019-05-21T04:00:00,19.8,83,8,982.9
2019-05-21T05:00:00,19.2,87,8,982.9
2019-05-21T06:00:00,19.2,87,8,983.3
2019-05-21T07:00:00,19.8,83,10,983.7
2019-05-21T08:00:00,20.8,78,8,984.4
2019-05-21T09:00:00,21.4,77,20,985.6
2019-05-21T10:00:00,22.4,73,6,986.1
2019-05-21T11:00:00,22.6,76,8,985.6
2019-05-21T12:00:00,22.6,76,20,984.9
2019-05-21T13:00:00,23.2,76,8,984.3
2019-05-21T14:00:00,22.6,79,10,983.2
2019-05-21T15:00:00,22.4,82,14,983.2
2019-05-21T16:00:00,22,83,8,983
2019-05-21T17:00:00,21.8,84,12,983.3
2019-05-21T18:00:00,21.4,84,15,983.3
2019-05-21T19:00:00,20.8,84,12,983.2
2019-05-21T20:00:00,20.4,86,0,983.5
2019-05-21T21:00:00,20,85,15,983.5
2019-05-21T22:00:00,20,85,18,984.3
2019-05-21T23:00:00,20,85,0,985.1
2019-05-22T00:00:00,20,88,6,984.9
2019-05-22T01:00:00,19.8,88,10,984.9
2019-05-22T02:00:00,19.8,88,10,983.9
2019-05-22T03:00:00,19.8,88,6,983.9
2019-05-22T04:00:00,19.6,89,5,983.9
2019-05-22T05:00:00,19.6,90,5,983.2
2019-05-22T06:00:00,19.4,94,8,983.2
2019-05-22T07:00:00,19,94,10,983.4
2019-05-22T08:00:00,19,96,16,984.8
2019-05-22T09:00:00,19.4,96,11,985.3
2019-05-22T10:00:00,19.6,100,13,985.5
2019-05-22T11:00:00,19.4,100,13,985.3
2019-05-22T12:00:00,19.8,96,13,985.3
2019-05-22T13:00:00,20.2,96,14,985.1
2019-05-22T14:00:00,21.4,87,20,983.9
2019-05-22T15:00:00,21.8,84,10,983.9
2019-05-22T16:00:00,21.6,84,10,984.5
2019-05-22T18:00:00,19.6,90,8,985.1
2019-05-22T19:00:00,19.4,92,16,985.5
2019-05-22T20:00:00,19,92,20,986.3
2019-05-22T21:00:00,19.6,92,8,986.8
2019-05-22T22:00:00,18.6,92,16,986.5
2019-05-22T23:00:00,18.2,94,10,986.7
2019-05-23T00:00:00,18,94,20,986.9
2019-05-23T01:00:00,18,94,20,986.7
2019-05-23T02:00:00,17,96,12,986.5
2019-05-23T03:00:00,17,94,16,986.3
2019-05-23T04:00:00,17,96,10,985.9
2019-05-23T05:00:00,17,96,10,985.9
2019-05-23T06:00:00,17,98,18,987.4
2019-05-23T07:00:00,17,98,10,986.4
2019-05-23T08:00:00,17,98,6,986.3
2019-05-23T09:00:00,17.2,96,16,986.3
2019-05-23T10:00:00,18,94,12,986.1
2019-05-23T11:00:00,18.4,92,16,985.7
2019-05-23T12:00:00,19,90,10,985.7
2019-05-23T13:00:00,19,90,16,985.3
2019-05-23T14:00:00,19,92,16,984.9
2019-05-23T15:00:00,18,94,20,985.3
2019-05-23T16:00:00,18,94,16,985.7
2019-05-23T17:00:00,18,94,16,985.9
2019-05-23T18:00:00,18,94,20,985.9
2019-05-23T19:00:00,17,96,20,985.9
2019-05-23T21:00:00,17,96,12,985.7
2019-05-23T22:00:00,16.4,96,8,985.5
2019-05-23T23:00:00,16,96,12,985.3
2019-05-24T00:00:00,16,96,8,985.3
2019-05-24T01:00:00,15.2,98,8,985.1
2019-05-24T02:00:00,15,98,8,984.7
2019-05-24T03:00:00,15,98,10,984.3
2019-05-24T04:00:00,15,95,12,983.9
2019-05-24T05:00:00,14,93,16,983.5
2019-05-24T06:00:00,13,95,16,983.1
2019-05-24T07:00:00,14,89,16,983.7
2019-05-24T08:00:00,14.2,84,15,984.9
2019-05-24T09:00:00,14.6,80,25,985.3
2019-05-24T10:00:00,14.8,80,25,985.9
2019-05-24T11:00:00,15.4,78,25,985.9
2019-05-24T12:00:00,15.4,78,15,985.7
2019-05-24T13:00:00,17,78,15,985.1
2019-05-24T14:00:00,17.8,78,10,985
2019-05-24T15:00:00,17.8,78,15,985
2019-05-24T16:00:00,18,71,15,985
2019-05-24T17:00:00,18,72,15,985.7
2019-05-24T18:00:00,17.2,78,12,986
2019-05-24T19:00:00,16.4,79,12,986
2019-05-24T20:00:00,15.8,81,15,987
2019-05-24T21:00:00,15.8,81,10,987.4
2019-05-24T22:00:00,15.6,81,12,987.4
2019-05-24T23:00:00,15.6,81,8,987.9
2019-05-25T00:00:00,16.5,81,6,987.9
2019-05-25T01:00:00,15.4,81,20,987.9
2019-05-25T02:00:00,15.4,81,12,987.9
2019-05-25T03:00:00,15.2,83,10,987.9
2019-05-25T04:00:00,15.2,85,8,987.7
2019-05-25T05:00:00,15,85,8,987.9
2019-05-25T06:00:00,14.6,86,6,988.5
2019-05-25T07:00:00,14.6,86,6,988.5
2019-05-25T08:00:00,15.2,87,4,989.1
2019-05-25T09:00:00,17.4,70,0,989.3
2019-05-25T10:00:00,17.4,70,8,989.7
2019-05-25T11:00:00,17.8,71,14,989.5
2019-05-25T12:00:00,14.6,71,0,989.1
2019-05-25T13:00:00,18,67,0,988.1
2019-05-25T14:00:00,18.4,64,20,987.1
2019-05-25T15:00:00,18.4,64,16,986.9
2019-05-25T16:00:00,17,78,12,986.7
2019-05-25T17:00:00,16.8,,8,986.7
2019-05-25T18:00:00,16.4,79,10,986.7
2019-05-25T19:00:00,15.2,81,10,986.9
2019-05-25T20:00:00,14,84,10,986.7
2019-05-25T21:00:00,13.8,86,10,986.7
2019-05-25T22:00:00,13.4,88,6,983.9
2019-05-25T23:00:00,3,88,6,986.7
2019-05-26T00:00:00,13.2,88,10,986.1
2019-05-26T01:00:00,13,93,4,985.5
2019-05-26T02:00:00,12.8,93,4,985.3
2019-05-26T03:00:00,23,93,6,985.3
2019-05-26T04:00:00,11,95,6,985.3
2019-05-26T05:00:00,11,96,6,985.3
2019-05-26T06:00:00,11,95,10,985.3
2019-05-26T07:00:00,13,88,6,985.7
2019-05-26T08:00:00,15.2,93,14,986.2
2019-05-26T09:00:00,18.6,77,20,986.6
2019-05-26T10:00:00,20.8,68,30,986.5
2019-05-26T11:00:00,21.8,,30,986
2019-05-26T12:00:00,23.2,54,26,984.8
2019-05-26T13:00:00,23.6,54,30,985.8
2019-05-26T14:00:00,24.2,53,20,982.9
2019-05-26T15:00:00,24.4,53,14,982.9
2019-05-26T16:00:00,23.8,54,12,983
2019-05-26T17:00:00,21.4,65,10,983
2019-05-26T18:00:00,19.2,76,10,983.1
2019-05-26T19:00:00,19.2,76,10,983.2
2019-05-26T20:00:00,19.6,72,8,983.5
2019-05-26T21:00:00,19.6,72,8,983.5
2019-05-26T22:00:00,19.8,72,12,983.8
2019-05-26T23:00:00,19.8,72,10,983.9
2019-05-27T00:00:00,19.6,68,6,983.7
2019-05-27T01:00:00,19.4,68,6,983.7
2019-05-27T02:00:00,20,67,20,983.4
2019-05-27T03:00:00,19.8,68,18,983.1
2019-05-27T04:00:00,19.8,68,14,982.9
2019-05-27T05:00:00,20,67,14,982.7
2019-05-27T06:00:00,19.8,68,16,983.1
2019-05-27T07:00:00,19.6,68,12,983.3
2019-05-27T08:00:00,20,64,16,983.7
2019-05-27T09:00:00,19,81,20,984.1
2019-05-27T10:00:00,22,66,16,984.7
2019-05-27T11:00:00,24,60,20,985.1
2019-05-27T12:00:00,25,60,20,984.5
2019-05-27T13:00:00,28,57,20,983.9
2019-05-27T14:00:00,29,52,16,983.3
2019-05-27T15:00:00,28.4,57,20,982.7
2019-05-27T16:00:00,27,63,20,982.3
2019-05-27T17:00:00,26,66,14,981.7
2019-05-27T18:00:00,24,75,16,981.7
2019-05-27T19:00:00,23,83,20,981.7
2019-05-27T20:00:00,23,83,16,981.3
2019-05-27T21:00:00,23,83,10,981.3
2019-05-27T22:00:00,23.2,80,12,981.3
2019-05-27T23:00:00,23.2,80,24,981.3
2019-05-28T00:00:00,23.2,84,16,980.9
2019-05-28T01:00:00,22.4,93,6,980.7
2019-05-28T02:00:00,22,96,6,980.5
2019-05-28T03:00:00,22,100,8,980.9
2019-05-28T04:00:00,22,100,12,981.2
2019-05-28T05:00:00,19.4,100,10,981.7
2019-05-28T06:00:00,20,98,6,981.9
2019-05-28T07:00:00,20,98,6,982.1
2019-05-28T08:00:00,20,100,6,982.7
2019-05-28T09:00:00,20.8,100,0,982.7
2019-05-28T10:00:00,22.6,91,0,982.7
2019-05-28T11:00:00,23,88,0,982.7
2019-05-28T12:00:00,23.2,90,0,982.7
2019-05-28T13:00:00,23.4,88,0,982.7
2019-05-28T14:00:00,23.6,86,0,982.1
2019-05-28T15:00:00,23.2,93,8,982.3
2019-05-28T16:00:00,22.8,91,0,982.5
2019-05-28T17:00:00,22.6,88,6,982.6
2019-05-28T18:00:00,21.2,94,0,982.7
2019-05-28T19:00:00,21,91,20,984.3
2019-05-28T20:00:00,20.8,91,14,984.9
2019-05-28T21:00:00,19.6,90,14,985.2
2019-05-28T22:00:00,19.4,90,8,985.2
2019-05-28T23:00:00,19,90,10,985.9
2019-05-29T00:00:00,17.8,96,6,986.1
2019-05-29T01:00:00,17.2,98,0,984.7
2019-05-29T03:00:00,17.6,100,0,984.7
2019-05-29T04:00:00,18,100,10,984.5
2019-05-29T06:00:00,18,100,10,985.5
2019-05-29T07:00:00,18.2,100,10,985.9
2019-05-29T08:00:00,19,98,12,986.3
2019-05-29T09:00:00,19,98,10,986.9
2019-05-29T11:00:00,21.4,91,10,986.7
2019-05-29T12:00:00,23,83,12,986.3
2019-05-29T13:00:00,23,83,12,985.3
2019-05-29T14:00:00,23.4,83,10,984.3
2019-05-29T15:00:00,24,83,10,983.3
2019-05-29T16:00:00,23,83,12,982.2
2019-05-29T17:00:00,22.4,84,12,983
2019-05-29T18:00:00,22,84,10,982.8
2019-05-29T19:00:00,22.4,84,12,982.8
2019-05-29T22:00:00,21,96,10,983.7
2019-05-29T23:00:00,21,96,10,984.1
2019-05-30T00:00:00,20,96,10,984.1
2019-05-30T02:00:00,20,90,10,983.3
2019-05-30T03:00:00,20,96,10,983.1
2019-05-30T04:00:00,20,96,10,982.7
2019-05-30T05:00:00,19.8,96,10,982.7
2019-05-30T06:00:00,19,96,6,982.9
2019-05-30T07:00:00,20,96,6,983.1
2019-05-30T08:00:00,21.2,100,0,983.5
2019-05-30T09:00:00,21.2,100,6,983.1
2019-05-30T10:00:00,21.4,100,14,983.5
2019-05-30T11:00:00,24,91,6,982.9
2019-05-30T12:00:00,26,82,8,981.9
2019-05-30T13:00:00,26,82,10,980.7
2019-05-30T14:00:00,26,82,0,979.9
2019-05-30T15:00:00,25,88,6,979.3
2019-05-30T16:00:00,24.4,91,10,979.4
2019-05-30T17:00:00,24,93,8,979.2
2019-05-30T18:00:00,23,100,6,979.7
2019-05-30T19:00:00,23,98,8,980.5
2019-05-30T20:00:00,22.8,96,16,980.7
2019-05-30T21:00:00,21.8,96,14,981
2019-05-30T22:00:00,21.4,96,12,981.6
2019-05-30T23:00:00,20.8,98,10,981.1
2019-05-31T00:00:00,20.6,100,6,980.7
2019-05-31T01:00:00,20.6,100,6,980.5
2019-05-31T02:00:00,20.6,100,6,980.1
2019-05-31T03:00:00,20.6,100,12,979.1
